Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
azure-mgmt-recoveryservicesbackup,3276125,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-cognitiveservices,3267434,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-search,3242813,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-devtestlabs,3229084,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-marketplaceordering,3227630,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-eventgrid,3201425,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-media,3179525,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-managementgroups,3176838,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-applicationinsights,3165770,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-iothubprovisioningservices,3155614,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-policyinsights,3151376,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-servicefabric,3149617,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-advisor,3148721,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-billing,3145552,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-iotcentral,3134267,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-batchai,3130796,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-consumption,3127142,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-relay,3117846,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-datamigration,3096351,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-maps,3095182,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-appconfiguration,3041583,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-storage-file-share,3003039,5.47,8,,0,10,0,10,10,,0,10,,9,8
bitarray,2977656,5.47,10,0,0,10,0,9,10,10,8,0,,0,10
azure-mgmt-reservations,2817628,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-eventgrid,2817514,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-keyvault-certificates,2812127,5.47,8,,0,10,0,10,10,,0,10,,9,8
pycairo,2287551,5.47,10,0,0,10,0,9,10,,6,0,8,0,10
azure-mgmt-sqlvirtualmachine,2001668,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-netapp,1974252,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-storage,1968975,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-synapse-artifacts,1960360,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-appconfiguration,1958203,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-security,1955846,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-hdinsight,1938281,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-privatedns,1931965,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-synapse,1927321,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-apimanagement,1921038,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-redhatopenshift,1906412,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-synapse-spark,1904897,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-kusto,1892232,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-imagebuilder,1891647,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-botservice,1889255,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-managedservices,1877274,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-servicelinker,1868024,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-keyvault-administration,1847507,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-extendedlocation,1839847,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-synapse-managedprivateendpoints,1838879,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-synapse-accesscontrol,1832464,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-databoxedge,1818317,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-servicefabricmanagedclusters,1806676,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure,1763367,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-subscription,1648996,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-deploymentmanager,1508799,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt,1399415,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-servicefabric,1373255,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-logic,1365495,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-notificationhubs,1338829,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-scheduler,1336133,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-servicemanagement-legacy,1325976,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-commerce,1295006,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-powerbiembedded,1294913,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-managementpartner,1292878,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-hanaonazure,1291510,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-machinelearningcompute,1291126,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-devspaces,1257423,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-applicationinsights,1236887,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-eventhub-checkpointstoreblob-aio,497523,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-appcontainers,355488,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-eventhub-checkpointstoreblob,350713,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-monitor-query,291596,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-resourcegraph,271354,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-schemaregistry,250639,5.47,8,,0,10,0,10,10,,0,10,,9,8
pythainlp,226983,5.47,9,0,2,10,0,10,10,10,4,4,,0,10
azure-ai-formrecognizer,225416,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-schemaregistry-avroserializer,205833,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-hybridcompute,169809,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-search-documents,168501,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-monitor-opentelemetry-exporter,161260,5.47,8,,0,10,0,10,10,,0,10,,9,8
pyang,155429,5.47,9,0,0,10,0,10,10,,7,0,8,0,10
azure-ai-ml,150211,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-ai-textanalytics,144553,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-ai-language-questionanswering,108141,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-cognitiveservices-knowledge-qnamaker,107941,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-ai-language-conversations,107925,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-containerregistry,88447,5.47,8,,0,10,0,10,10,,0,10,,9,8
azure-mgmt-automation,80254,5.47,8,,0,10,0,10,10,,0,10,,9,8
google-api-core,174590299,5.44,10,,0,10,10,10,6,,3,10,,0,10
jmespath,156761676,5.44,10,0,0,10,10,10,10,,7,0,,0,10
asn1crypto,45838168,5.44,10,0,0,10,10,10,2,,9,10,,0,10
matplotlib,31264796,5.44,10,,0,10,10,0,10,,2,10,,0,10
more-itertools,29219293,5.44,10,,0,10,10,10,10,,7,0,0,0,10
marshmallow,19381714,5.44,10,,0,10,0,10,10,,7,10,,0,10
croniter,9619860,5.44,10,0,0,10,10,10,10,,7,0,,0,10
applicationinsights,7930340,5.44,10,,0,10,0,10,10,,7,10,,0,10
email-validator,6111538,5.44,10,,0,10,10,10,10,,7,0,,0,10
kombu,5729815,5.44,10,,0,10,0,10,10,,7,10,,0,10
marshmallow-sqlalchemy,4334474,5.44,10,,0,10,0,10,10,,7,10,,0,10
flask-jwt-extended,3027380,5.44,10,,0,10,10,10,10,,7,0,,0,10
cheroot,1629296,5.44,10,,2,10,0,10,10,10,6,0,0,0,10
auth0-python,917813,5.44,10,,0,10,0,10,10,,7,10,,0,10
cantools,361819,5.44,10,0,2,10,0,10,10,10,6,0,,0,10
jsonargparse,314544,5.44,10,,0,10,0,10,10,,7,10,,0,10
s3path,298758,5.44,10,,0,10,0,10,10,10,7,0,,0,10
authcaptureproxy,164806,5.44,10,,0,10,0,10,10,10,4,3,0,0,10
vsts,158054,5.44,10,,0,10,0,10,10,,7,10,,0,10
shillelagh,133494,5.44,10,,0,10,0,10,10,10,7,0,,0,10
draftjs-exporter,125869,5.44,10,,0,10,0,10,0,,7,10,,10,10
pytest-otel,121802,5.44,9,,0,10,0,10,10,10,0,10,,0,9
mkdocs-monorepo-plugin,98416,5.44,10,,0,10,0,10,10,10,7,0,,0,10
jupyter-client,19870986,5.41,10,,0,10,0,10,9,,8,10,0,0,10
sqlalchemy-utils,3991266,5.41,10,0,0,10,10,9,10,,7,0,,0,10
twine,3548534,5.41,7,,0,10,0,10,10,,6,0,,10,10
behave,971704,5.41,10,0,0,10,0,9,10,,7,10,,0,10
bottleneck,604320,5.41,10,,0,10,10,10,5,10,4,0,,0,10
treelib,580089,5.41,10,,0,10,0,9,10,10,7,0,,0,10
gcloud-aio-auth,371292,5.41,10,,0,10,0,0,10,,8,0,,10,9
gcloud-aio-storage,331726,5.41,10,,0,10,0,0,10,,8,0,,10,9
gcloud-aio-bigquery,284961,5.41,10,,0,10,0,0,10,,8,0,,10,9
jupyterhub,144880,5.41,10,,0,10,0,9,10,10,0,10,,0,8
kaldiio,81944,5.41,10,0,0,10,0,9,10,10,7,0,,0,10
fsspec,89284095,5.38,10,0,0,10,10,10,10,,6,0,,0,10
psutil,63994941,5.38,10,0,0,10,10,10,10,,6,0,,0,10
pluggy,54536105,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
frozenlist,52095721,5.38,10,,0,10,0,10,10,,6,10,0,0,10
aiosignal,51560836,5.38,10,,0,10,0,10,10,,6,10,0,0,10
websocket-client,44281374,5.38,10,0,0,10,10,10,10,,6,0,,0,10
gitpython,30818182,5.38,10,0,0,10,0,10,10,,6,10,,0,10
sqlparse,28035076,5.38,10,0,0,10,10,10,10,,6,0,,0,10
pyodbc,24569203,5.38,10,0,0,10,10,10,10,,6,0,,0,10
anyio,24421371,5.38,10,,0,10,0,10,10,10,6,0,,0,10
fonttools,20871564,5.38,10,,0,10,0,10,10,10,6,0,,0,10
sentry-sdk,18658234,5.38,10,,0,10,0,10,10,,6,10,0,0,10
mistune,12749384,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
tox,12535265,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
watchdog,12232222,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
h5py,11735201,5.38,10,,0,10,10,10,10,,6,0,0,0,10
contourpy,11587453,5.38,10,0,0,10,0,10,10,,6,10,,0,10
trove-classifiers,11526298,5.38,10,,0,10,0,10,10,10,6,0,,0,10
cattrs,11089733,5.38,10,0,0,10,0,10,10,,6,10,,0,10
loguru,10334662,5.38,10,,0,10,0,10,10,,6,10,,0,10
responses,9307132,5.38,10,0,0,10,0,10,10,,6,10,0,0,10
pytest-mock,8290593,5.38,10,,0,10,0,10,10,10,6,0,,0,10
mpmath,7897514,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pytest-xdist,7799441,5.38,10,,0,10,0,10,10,10,6,0,,0,10
jsonpickle,7744088,5.38,10,0,0,10,10,10,10,,6,0,,0,10
gspread,7678735,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
dataclasses-json,6624200,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pyproj,6494627,5.38,10,,0,10,0,10,10,10,6,0,,0,10
faker,6407268,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
mdit-py-plugins,5437435,5.38,10,,0,10,10,10,10,,6,0,,0,10
holidays,4989659,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pytest-asyncio,4931300,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
geopandas,4667296,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
mysqlclient,3782382,5.38,10,,0,10,0,10,10,,6,10,0,0,10
flask-login,3718328,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
google-cloud,3669880,5.38,10,,0,10,0,10,10,,0,10,,10,4
jupyterlab-server,3467140,5.38,10,,0,10,0,10,10,,6,10,0,0,10
requests-mock,3411712,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
datasets,3325293,5.38,10,,0,10,0,10,10,,6,10,,0,10
django-cors-headers,3310990,5.38,10,,0,10,0,10,10,,7,9,,0,10
azure-kusto-data,3140111,5.38,10,,0,10,0,10,10,,6,10,0,0,10
qtpy,2738886,5.38,10,,0,10,0,10,10,,6,10,,0,10
pyproject-api,2719127,5.38,10,,0,10,0,10,10,10,6,0,,0,10
librosa,2484136,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
azure-kusto-ingest,2186206,5.38,10,,0,10,0,10,10,,6,10,0,0,10
webdriver-manager,2098376,5.38,10,,0,10,0,10,10,10,6,0,,0,10
limits,2015216,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
cookiecutter,1972935,5.38,10,,0,10,0,10,10,10,6,0,,0,10
gql,1812582,5.38,10,,0,10,0,10,10,10,6,0,,0,10
stripe,1721411,5.38,10,,0,10,0,10,10,,6,10,,0,10
netcdf4,1594942,5.38,10,0,0,10,0,10,10,,6,10,,0,10
flask-limiter,1502445,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
whitenoise,1487059,5.38,10,0,0,10,0,10,10,,7,9,,0,10
google-cloud-orchestration-airflow,1187412,5.38,10,,0,10,0,10,10,,0,10,,10,4
pipx,1165141,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
pyzstd,1103270,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
datasketch,1044307,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
mizani,921655,5.38,10,,0,10,0,10,10,10,6,0,,0,10
ec2-metadata,876984,5.38,10,,0,10,0,10,10,,7,9,,0,10
zigpy,868018,5.38,10,,0,10,0,10,10,10,6,0,,0,10
flake8-comprehensions,842767,5.38,10,,0,10,0,10,10,,7,9,,0,10
dbutils,823336,5.38,10,,0,10,0,10,10,10,6,0,,0,10
etils,743798,5.38,10,0,0,10,0,10,10,,6,10,,0,10
universal-pathlib,715585,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
django-import-export,712081,5.38,10,0,0,10,0,10,10,,6,10,,0,10
flask-socketio,696661,5.38,10,0,0,10,0,10,10,,6,10,,0,10
aiorwlock,666468,5.38,10,0,0,10,0,10,10,,6,10,,0,10
dvc-render,665600,5.38,10,,0,10,0,10,10,10,6,0,,0,10
dvc,657000,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
gprof2dot,631461,5.38,10,0,0,10,10,10,10,,6,0,,0,10
cloudpathlib,631146,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
cbor2,617969,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
channels,592595,5.38,10,,0,10,0,10,10,,7,9,,0,10
pytest-randomly,570228,5.38,10,,0,10,0,10,10,,7,9,,0,10
gtts,542644,5.38,10,,0,10,0,10,10,10,6,0,,0,10
neptune-client,539888,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pikepdf,508800,5.38,10,,0,10,0,10,10,10,6,0,,0,10
python-hcl2,489958,5.38,10,,0,10,0,10,10,10,6,0,,0,10
flask-marshmallow,466873,5.38,10,,0,10,0,10,10,10,6,0,,0,10
scmrepo,458094,5.38,10,,0,10,0,10,10,10,6,0,,0,10
bellows,436415,5.38,10,,0,10,0,10,10,10,6,0,,0,10
zha-quirks,420512,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pybase64,414708,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
globus-sdk,412843,5.38,10,,0,10,0,10,10,10,6,0,,0,10
google-cloud-billing,383634,5.38,10,,0,10,0,10,10,,0,10,,10,4
onnxoptimizer,380160,5.38,10,,0,10,0,10,10,10,6,0,,0,10
detect-secrets,378147,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
param,372682,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
awscrt,366706,5.38,10,,0,10,0,10,10,,6,10,,0,10
janus,308704,5.38,10,0,0,10,0,10,10,,6,10,,0,10
pytest-subtests,301290,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
flake8-tidy-imports,291811,5.38,10,,0,10,0,10,10,,7,9,,0,10
pip-api,268573,5.38,8,,0,10,0,10,4,10,6,0,8,0,10
django-prometheus,260901,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pydriller,249335,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
grafanalib,244067,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
zarr,239809,5.38,10,,0,10,0,10,10,10,6,0,,0,10
currencyconverter,233835,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
webdataset,212701,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
django-mysql,212628,5.38,10,,0,10,0,10,10,,7,9,,0,10
clu,205083,5.38,10,,0,10,0,10,10,,6,10,,0,10
kt-legacy,198407,5.38,10,0,0,10,0,10,6,,7,0,,10,10
asyncstdlib,174775,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pygitguardian,173588,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pythonnet,170739,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
asteval,165585,5.38,10,0,0,10,10,10,10,,6,0,,0,10
aiocache,156598,5.38,10,,0,10,0,10,10,,6,10,0,0,10
rich-click,155523,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
ytmusicapi,152320,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
sgp4,149709,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
appengine-python-standard,149454,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pvlib,148073,5.38,10,,0,10,0,10,10,10,6,0,,0,10
airtable-python-wrapper,140085,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pyyaml-include,138217,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
jupyter-server-proxy,136204,5.38,10,,0,10,0,10,10,10,6,0,,0,10
wagtail,127085,5.38,10,,0,10,0,10,10,,4,9,,10,2
pyvisa,124165,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
vector,122913,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pytest-doctestplus,121910,5.38,10,,0,10,0,10,10,10,6,0,,0,10
aiohttp-jinja2,118729,5.38,10,,0,10,0,10,10,,6,10,0,0,10
dramatiq,97757,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
django-hijack,97107,5.38,10,0,0,10,0,10,10,,6,10,,0,10
towncrier,95241,5.38,10,,0,10,0,10,10,10,6,0,,0,10
ibm-secrets-manager-sdk,91204,5.38,10,,0,10,0,10,10,10,6,0,,0,10
blacken-docs,89259,5.38,10,,0,10,0,10,10,,7,9,,0,10
notion-client,87104,5.38,10,0,0,10,0,10,10,,6,10,,0,10
fake-factory,82284,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
awscli,234055756,5.34,10,,0,10,0,9,10,,6,10,0,0,10
packaging,138616788,5.34,4,,0,10,10,9,10,,9,9,0,0,8
pycryptodomex,27600793,5.34,10,0,0,10,10,9,10,,6,0,,0,10
networkx,24091460,5.34,10,0,0,10,10,9,10,,6,0,,0,10
pycryptodome,18297362,5.34,10,0,0,10,10,9,10,,6,0,,0,10
debugpy,11505602,5.34,0,,0,10,0,9,10,,9,10,,8,10
pylint,11469894,5.34,10,,5,10,0,10,10,,4,9,,0,10
typeguard,9058916,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
opentelemetry-api,7033690,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-sdk,6709203,5.34,10,,0,10,0,10,10,,7,10,,0,9
libclang,5859768,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
djangorestframework,5497650,5.34,10,,0,10,0,9,10,,6,10,,0,10
opentelemetry-semantic-conventions,4504410,5.34,10,,0,10,0,10,10,,7,10,,0,9
pypdf2,4007930,5.34,10,,0,10,0,9,10,,6,10,,0,10
opentelemetry-proto,3672165,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-exporter-otlp-proto-http,3159018,5.34,10,,0,10,0,10,10,,7,10,,0,9
google-cloud-tasks,2106789,5.34,10,,0,10,10,10,5,,3,10,,0,10
opentelemetry-exporter-otlp-proto-grpc,1786146,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-exporter-otlp,1404628,5.34,10,,0,10,0,10,10,,7,10,,0,9
pygit2,1053098,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
cloud-sql-python-connector,1018634,5.34,10,,5,0,0,10,10,,8,10,,10,10
django-model-utils,885144,5.34,10,0,0,10,0,10,3,10,6,10,,0,10
pint,713846,5.34,10,,0,10,0,9,10,10,6,0,,0,10
aiojobs,405089,5.34,10,,0,10,0,9,10,,6,10,0,0,10
opentelemetry-exporter-prometheus,368164,5.34,10,,0,10,0,10,10,,7,10,,0,9
versioneer,363749,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
opentelemetry-exporter-otlp-proto-common,341378,5.34,10,,0,10,0,10,10,,7,10,,0,9
blosc2,337922,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
humbug,335233,5.34,10,,0,10,0,10,10,10,7,0,,0,9
opentelemetry-exporter-jaeger-thrift,299427,5.34,10,,0,10,0,10,10,,7,10,,0,9
sphinxcontrib-mermaid,296559,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
pytest-playwright,278568,5.34,10,,0,10,0,10,9,,7,10,,0,10
pydicom,231430,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
nibabel,228833,5.34,10,,0,10,0,9,10,10,6,0,,0,10
opentelemetry-exporter-jaeger-proto-grpc,216778,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-exporter-jaeger,213114,5.34,10,,0,10,0,10,10,,7,10,,0,9
apsw,188344,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
versioneer-518,174224,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
opentelemetry-exporter-opencensus,158825,5.34,10,,0,10,0,10,10,,7,10,,0,9
license-expression,155512,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
textacy,147300,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
opentelemetry-propagator-b3,145463,5.34,10,,0,10,0,10,10,,7,10,,0,9
reedsolo,137049,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
django-configurations,122781,5.34,10,,0,10,0,10,3,10,6,10,,0,10
check-jsonschema,114090,5.34,10,,0,10,0,9,10,10,6,0,,0,10
cibuildwheel,94266,5.34,10,,0,10,0,9,10,10,6,0,,0,10
dtaidistance,87689,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
astroid,11586569,5.31,10,,0,10,0,10,10,,6,9,,0,10
nltk,10069817,5.31,10,0,0,10,0,10,10,,6,9,,0,10
distributed,4718183,5.31,10,0,0,10,0,10,10,,6,9,,0,10
humanize,4165441,5.31,10,,0,10,0,10,10,,6,9,,0,10
faiss-cpu,1009261,5.31,10,,0,10,0,10,8,10,8,0,0,0,10
tensorflow-model-optimization,316480,5.31,10,,0,10,0,10,10,,5,10,,0,10
faiss-gpu,286205,5.31,10,,0,10,0,10,8,10,8,0,0,0,10
onnxmltools,184886,5.31,10,,0,10,0,10,5,,9,0,0,9,10
scramp,23937263,5.28,10,,0,10,0,10,5,,7,0,,10,10
typing-inspect,17845762,5.28,10,0,0,10,0,10,5,,7,0,,10,10
authlib,7084106,5.28,10,,0,10,0,10,9,,6,10,,0,10
apscheduler,4657820,5.28,9,,0,10,0,10,10,10,6,0,,0,10
cdk-nag,2800860,5.28,10,,0,10,0,10,10,,4,0,,7,10
lark,2784993,5.28,10,0,0,10,10,10,10,,6,0,,0,9
datadog-api-client,2485980,5.28,10,,0,10,0,10,10,10,6,0,,0,9
yappi,1225158,5.28,10,0,0,10,0,10,9,10,6,0,,0,10
xyzservices,1048137,5.28,10,0,0,10,0,10,9,10,6,0,0,0,10
lark-parser,821964,5.28,10,0,0,10,10,10,10,,6,0,,0,9
async-lru,721642,5.28,10,,0,10,0,10,9,,6,10,,0,10
rpy2,587795,5.28,10,,0,10,0,10,10,10,6,0,,0,9
biopython,462814,5.28,10,,0,10,0,9,10,,6,9,,0,10
parsl,421055,5.28,10,,0,10,0,10,10,10,6,0,,0,9
chalice,260898,5.28,10,,0,10,0,10,9,,6,10,,0,10
reportportal-client,241851,5.28,10,,0,10,0,10,10,10,6,0,,0,9
marisa-trie,190113,5.28,10,,0,10,0,10,9,10,6,0,,0,10
django-admin-sortable2,162460,5.28,10,,0,10,0,10,10,10,6,0,,0,9
mkdocs-techdocs-core,115127,5.28,10,,0,10,0,10,10,10,6,0,,0,9
aiosmtpd,112608,5.28,10,0,0,10,0,10,1,,6,10,8,0,10
google-cloud-core,41401767,5.25,10,,0,10,10,10,4,,3,10,,0,10
psycopg2-binary,38704012,5.25,10,0,0,10,10,9,10,,6,0,,0,9
google-resumable-media,35334644,5.25,10,,0,10,10,10,4,,3,10,,0,10
tomlkit,20700300,5.25,10,0,0,10,10,10,10,,4,0,0,0,10
setuptools-scm,14115509,5.25,10,,0,10,0,10,10,10,4,0,,0,10
opensearch-py,13046131,5.25,10,,0,10,0,10,10,,4,10,0,0,10
psycopg2,12940394,5.25,10,0,0,10,10,9,10,,6,0,,0,9
shapely,11515162,5.25,10,0,0,10,0,10,10,10,4,0,0,0,10
typer,11498854,5.25,10,,0,10,0,10,10,,4,10,,0,10
libcst,7011783,5.25,10,,0,10,0,9,10,10,,9,,0,7
lightgbm,5790784,5.25,10,,0,10,0,10,10,,4,10,0,0,10
jira,4483873,5.25,10,,0,10,0,10,10,10,4,0,0,0,10
pytest-html,3150838,5.25,10,,0,10,0,9,10,10,6,0,,0,9
aws-xray-sdk,3142540,5.25,10,,0,10,0,10,10,,4,10,,0,10
fastparquet,2971905,5.25,10,0,0,10,0,10,10,,8,9,,0,8
newrelic,2014961,5.25,10,,0,10,0,10,10,,4,10,,0,10
playwright,937472,5.25,10,,0,10,0,10,10,,4,10,,0,10
safety,726156,5.25,10,,0,10,0,10,10,10,4,0,0,0,10
xarray-einstats,520977,5.25,10,,0,10,0,9,3,10,6,9,,0,10
sanic,510475,5.25,10,,0,10,0,10,10,,4,10,,0,10
rembg,468287,5.25,10,0,0,10,0,10,10,10,4,0,0,0,10
google-cloud-iam,457067,5.25,10,,0,10,10,10,4,,3,10,,0,10
google-cloud-error-reporting,323618,5.25,10,,0,10,10,10,4,,3,10,,0,10
trimesh,323001,5.25,10,,0,10,0,10,10,10,4,0,,0,10
pyright,299683,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
proxy-protocol,251862,5.25,10,,0,10,0,10,10,10,4,0,,0,10
pytest-testinfra,226457,5.25,10,,0,10,0,10,10,10,4,0,,0,10
datamodel-code-generator,194961,5.25,10,,0,10,0,10,10,10,4,0,,0,10
