Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
google-api-core,166107232,5.44,10,,0,10,10,10,6,,3,10,,0,10
jmespath,131839348,5.44,10,0,0,10,10,10,10,,7,0,,0,10
asn1crypto,46308549,5.44,10,0,0,10,10,10,2,,9,10,,0,10
matplotlib,31399798,5.44,10,,0,10,10,0,10,,2,10,,0,10
more-itertools,28123236,5.44,10,,0,10,10,10,10,,7,0,0,0,10
marshmallow,20966339,5.44,10,,0,10,0,10,10,,7,10,,0,10
prompt-toolkit,20846762,5.44,10,,0,10,10,10,10,,7,0,,0,10
html5lib,14556382,5.44,10,,0,10,10,10,10,,7,0,,0,10
croniter,10138793,5.44,10,0,0,10,10,10,10,,7,0,,0,10
applicationinsights,8497269,5.44,10,,0,10,0,10,10,,7,10,,0,10
email-validator,5666206,5.44,10,,0,10,10,10,10,,7,0,,0,10
vine,4902049,5.44,10,,0,10,0,9,0,,9,10,,9,10
marshmallow-sqlalchemy,4678864,5.44,10,,0,10,0,10,10,,7,10,,0,10
cheroot,1787356,5.44,10,,2,10,0,10,10,10,6,0,0,0,10
cantools,1345807,5.44,10,0,2,10,0,10,10,10,6,0,,0,10
python-miio,774360,5.44,10,,2,10,0,10,10,10,6,0,,0,10
auth0-python,604173,5.44,10,,0,10,0,10,10,,7,10,,0,10
pytest-playwright,305140,5.44,10,,0,10,0,10,10,,7,10,,0,10
jsonargparse,270676,5.44,10,,0,10,0,10,10,,7,10,,0,10
vsts,163979,5.44,10,,0,10,0,10,10,,7,10,,0,10
shillelagh,124785,5.44,10,,0,10,0,10,10,10,7,0,,0,10
draftjs-exporter,124349,5.44,10,,0,10,0,10,0,,7,10,,10,10
simpful,108731,5.44,10,0,0,10,0,10,10,10,7,0,,0,10
sqlalchemy-utils,3992513,5.41,10,0,0,10,10,9,10,,7,0,,0,10
behave,915764,5.41,10,0,0,10,0,9,10,,7,10,,0,10
treelib,586501,5.41,10,,0,10,0,9,10,10,7,0,,0,10
btrees,125072,5.41,10,,0,10,0,9,4,10,6,10,,0,10
python-intervals,99317,5.41,10,0,2,10,0,9,10,10,6,0,,0,10
rq-scheduler,99026,5.41,10,0,0,10,0,10,7,,6,0,,10,10
kaldiio,82170,5.41,10,0,0,10,0,9,10,10,7,0,,0,10
zipp,115063813,5.38,10,0,0,10,10,10,10,,6,0,,0,10
aiobotocore,93578255,5.38,10,,0,10,0,10,10,,6,10,,0,10
fsspec,84714607,5.38,10,0,0,10,10,10,10,,6,0,,0,10
psutil,61922692,5.38,10,0,0,10,10,10,10,,6,0,,0,10
frozenlist,49617413,5.38,10,,0,10,0,10,10,,6,10,0,0,10
aiosignal,49150337,5.38,10,,0,10,0,10,10,,6,10,0,0,10
websocket-client,43337068,5.38,10,0,0,10,10,10,10,,6,0,,0,10
gitpython,31653454,5.38,10,0,0,10,0,10,10,,6,10,,0,10
anyio,24291245,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pyodbc,23718254,5.38,10,0,0,10,10,10,10,,6,0,,0,10
sentry-sdk,17710595,5.38,10,,0,10,0,10,10,,6,10,0,0,10
tox,17416130,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
jupyter-core,16538171,5.38,10,,0,10,0,10,10,,6,10,0,0,10
babel,14131713,5.38,10,,0,10,10,10,10,,6,0,0,0,10
mistune,12634846,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
watchdog,12188095,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
h5py,11349518,5.38,10,,0,10,10,10,10,,6,0,0,0,10
contourpy,10904676,5.38,10,0,0,10,0,10,10,,6,10,,0,10
trove-classifiers,10274705,5.38,10,,0,10,0,10,10,10,6,0,,0,10
responses,9008856,5.38,10,0,0,10,0,10,10,,6,10,0,0,10
pytest-mock,8447521,5.38,10,,0,10,0,10,10,10,6,0,,0,10
gspread,8072686,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
loguru,7607117,5.38,10,,0,10,0,10,10,,6,10,,0,10
mpmath,7455165,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
authlib,7395989,5.38,10,,0,10,0,10,10,,6,10,,0,10
pytest-xdist,7120154,5.38,10,,0,10,0,10,10,10,6,0,,0,10
faker,6006890,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pyproj,5834231,5.38,10,,0,10,0,10,10,10,6,0,,0,10
flask-wtf,5777692,5.38,10,,0,10,10,10,10,,6,0,,0,10
flask-login,5313487,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pytest-asyncio,5118061,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
holidays,5010396,5.38,10,,0,10,0,10,10,10,6,0,,0,10
geopandas,4006424,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
jupyterlab-server,3504871,5.38,10,,0,10,0,10,10,,6,10,0,0,10
datasets,3468483,5.38,10,,0,10,0,10,10,,6,10,,0,10
django-cors-headers,3129990,5.38,10,,0,10,0,10,10,,7,9,,0,10
qtpy,3063944,5.38,10,,0,10,0,10,10,,6,10,,0,10
azure-kusto-data,3047951,5.38,10,,0,10,0,10,10,,6,10,0,0,10
natsort,3024845,5.38,10,,0,10,0,10,10,10,6,0,,0,10
autopep8,2831101,5.38,10,,0,10,10,10,10,,6,0,,0,10
lark,2808074,5.38,10,0,0,10,10,10,10,,6,0,,0,10
librosa,2067873,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
azure-kusto-ingest,2052041,5.38,10,,0,10,0,10,10,,6,10,0,0,10
webdriver-manager,1996426,5.38,10,,0,10,0,10,10,10,6,0,,0,10
stripe,1732188,5.38,10,,0,10,0,10,10,,6,10,,0,10
kazoo,1706350,5.38,10,,0,10,0,10,10,10,6,0,,0,10
gql,1655204,5.38,10,,0,10,0,10,10,10,6,0,,0,10
whitenoise,1450400,5.38,10,0,0,10,0,10,10,,7,9,,0,10
etils,1229866,5.38,10,0,0,10,0,10,10,,6,10,,0,10
django-environ,1129601,5.38,10,,0,10,0,10,10,,6,10,0,0,10
pyzstd,1109913,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
netcdf4,1032629,5.38,10,0,0,10,0,10,10,,6,10,,0,10
universal-pathlib,1015896,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
datasketch,974474,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
gtts,897290,5.38,10,,0,10,0,10,10,10,6,0,,0,10
xyzservices,860317,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
inquirer,859327,5.38,10,,0,10,0,10,10,10,6,0,,0,10
limits,853487,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
ec2-metadata,782796,5.38,10,,0,10,0,10,10,,7,9,,0,10
zigpy,778669,5.38,10,,0,10,0,10,10,10,6,0,,0,10
dbutils,757906,5.38,10,,0,10,0,10,10,10,6,0,,0,10
lark-parser,735520,5.38,10,0,0,10,10,10,10,,6,0,,0,10
flask-socketio,705941,5.38,10,0,0,10,0,10,10,,6,10,,0,10
django-import-export,682109,5.38,10,0,0,10,0,10,10,,6,10,,0,10
flake8-comprehensions,656068,5.38,10,,0,10,0,10,10,,7,9,,0,10
aiorwlock,653187,5.38,10,0,0,10,0,10,10,,6,10,,0,10
pipx,569462,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
dvc,568652,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
channels,559106,5.38,10,,0,10,0,10,10,,7,9,,0,10
pytest-randomly,559062,5.38,10,,0,10,0,10,10,,7,9,,0,10
neptune-client,544746,5.38,10,,0,10,0,10,10,10,6,0,,0,10
gprof2dot,543656,5.38,10,0,0,10,10,10,10,,6,0,,0,10
dvc-render,521584,5.38,10,,0,10,0,10,10,10,6,0,,0,10
python-hcl2,518505,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pikepdf,472859,5.38,10,,0,10,0,10,10,10,6,0,,0,10
flask-marshmallow,465928,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pybase64,451761,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
setuptools-git-versioning,440854,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
async-lru,431289,5.38,10,,0,10,0,10,10,,6,10,,0,10
scmrepo,409788,5.38,10,,0,10,0,10,10,10,6,0,,0,10
bellows,407319,5.38,10,,0,10,0,10,10,10,6,0,,0,10
zha-quirks,371611,5.38,10,,0,10,0,10,10,10,6,0,,0,10
param,370710,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
zigpy-znp,359098,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
molecule,355236,5.38,10,,0,10,0,10,10,10,6,0,,0,10
detect-secrets,346238,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
flask-limiter,345666,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
onnxoptimizer,344454,5.38,10,,0,10,0,10,10,10,6,0,,0,10
cloudpathlib,340290,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pytest-subtests,331061,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
awscrt,318563,5.38,10,,0,10,0,10,10,,6,10,,0,10
graphene-django,312648,5.38,10,,0,10,0,10,10,10,6,0,,0,10
flake8-tidy-imports,275465,5.38,10,,0,10,0,10,10,,7,9,,0,10
janus,267260,5.38,10,0,0,10,0,10,10,,6,10,,0,10
pip-api,256368,5.38,8,,0,10,0,10,4,10,6,0,8,0,10
kt-legacy,248811,5.38,10,0,0,10,0,10,6,,7,0,,10,10
django-prometheus,237464,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
reportportal-client,225744,5.38,10,,0,10,0,10,10,10,6,0,,0,10
currencyconverter,221395,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
webdataset,215636,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
django-mysql,209696,5.38,10,,0,10,0,10,10,,7,9,,0,10
pydriller,207063,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
clu,206133,5.38,10,,0,10,0,10,10,,6,10,,0,10
zarr,198325,5.38,10,,0,10,0,10,10,10,6,0,,0,10
ytmusicapi,184885,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
chalice,182003,5.38,10,,0,10,0,10,10,,6,10,,0,10
asyncstdlib,164752,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pythonnet,157868,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
asteval,152942,5.38,10,0,0,10,10,10,10,,6,0,,0,10
pvlib,141949,5.38,10,,0,10,0,10,10,10,6,0,,0,10
django-select2,141849,5.38,10,,0,10,0,10,10,,6,10,,0,10
rich-click,139040,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
sgp4,137277,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
aiohttp-jinja2,134744,5.38,10,,0,10,0,10,10,,6,10,0,0,10
graphene-sqlalchemy,133644,5.38,10,,0,10,0,10,10,10,6,0,,0,10
aiocache,132861,5.38,10,,0,10,0,10,10,,6,10,0,0,10
airtable-python-wrapper,132050,5.38,10,,0,10,0,10,10,10,6,0,,0,10
globus-sdk,130800,5.38,10,,0,10,0,10,10,10,6,0,,0,10
jupyter-server-proxy,115197,5.38,10,,0,10,0,10,10,10,6,0,,0,10
wagtail,114338,5.38,10,,0,10,0,10,10,,4,9,,10,2
pyvisa,112680,5.38,10,,0,10,0,10,10,10,6,0,0,0,10
sphinxcontrib-spelling,101262,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
towncrier,101160,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pygitguardian,91918,5.38,10,,0,10,0,10,10,10,6,0,,0,10
django-hijack,89928,5.38,10,0,0,10,0,10,10,,6,10,,0,10
atc-dataplatform,88448,5.38,10,,0,10,0,10,10,10,6,0,,0,10
pytest-openfiles,87052,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
pyscipopt,86051,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
dramatiq,84234,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
fake-factory,82108,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
notion-client,79431,5.38,10,0,0,10,0,10,10,,6,10,,0,10
epiweeks,78497,5.38,10,0,0,10,0,10,10,10,6,0,,0,10
mapclassify,75592,5.38,10,0,0,10,0,10,10,10,6,0,0,0,10
packaging,135851129,5.34,4,,0,10,10,9,10,,9,9,0,0,8
awscli,124088301,5.34,10,,0,10,0,9,10,,6,10,0,0,10
lxml,52232200,5.34,10,,0,10,10,9,10,,6,0,0,0,10
psycopg2-binary,37993899,5.34,10,0,0,10,10,9,10,,6,0,,0,10
google-auth-oauthlib,32038639,5.34,10,,0,10,10,10,5,,3,10,,0,10
networkx,23451542,5.34,10,0,0,10,10,9,10,,6,0,,0,10
psycopg2,12827195,5.34,10,0,0,10,10,9,10,,6,0,,0,10
debugpy,11455651,5.34,0,,0,10,0,9,10,,9,10,,8,10
pylint,11314727,5.34,10,,5,10,0,10,10,,4,9,,0,10
typeguard,7608949,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
opentelemetry-api,6955513,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-sdk,6921935,5.34,10,,0,10,0,10,10,,7,10,,0,9
libclang,5864271,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
djangorestframework,5215307,5.34,10,,0,10,0,9,10,,6,10,,0,10
opentelemetry-semantic-conventions,4611668,5.34,10,,0,10,0,10,10,,7,10,,0,9
pybind11,4206483,5.34,10,,0,10,0,9,10,10,6,0,,0,10
pypdf2,4071674,5.34,10,,0,10,0,9,10,,6,10,,0,10
opentelemetry-proto,3525580,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-exporter-otlp-proto-http,3059367,5.34,10,,0,10,0,10,10,,7,10,,0,9
pytest-html,2908845,5.34,10,,0,10,0,9,10,10,6,0,,0,10
tld,1704931,5.34,10,0,0,10,0,9,10,,6,10,,0,10
opentelemetry-exporter-otlp-proto-grpc,1419066,5.34,10,,0,10,0,10,10,,7,10,,0,9
glom,1153745,5.34,10,,0,10,10,9,10,,6,0,,0,10
opentelemetry-exporter-otlp,1026474,5.34,10,,0,10,0,10,10,,7,10,,0,9
pooch,1017321,5.34,10,,0,10,0,9,10,10,6,0,,0,10
pygit2,1003071,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
django-model-utils,845024,5.34,10,0,0,10,0,10,3,10,6,10,,0,10
python-rapidjson,833187,5.34,10,,0,10,0,9,10,10,6,0,,0,10
cloudformation-cli,738426,5.34,10,,0,10,0,10,5,10,6,10,,0,8
cloud-sql-python-connector,705852,5.34,10,,5,0,0,10,10,,8,10,,10,10
opentelemetry-exporter-opencensus,638999,5.34,10,,0,10,0,10,10,,7,10,,0,9
aiojobs,435158,5.34,10,,0,10,0,9,10,,6,10,0,0,10
prance,386982,5.34,10,,0,10,0,9,10,10,6,0,,0,10
opentelemetry-exporter-prometheus,305733,5.34,10,,0,10,0,10,10,,7,10,,0,9
versioneer,302557,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
blosc2,298863,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
humbug,298492,5.34,10,,0,10,0,10,10,10,7,0,,0,9
opentelemetry-exporter-jaeger-thrift,278781,5.34,10,,0,10,0,10,10,,7,10,,0,9
pydicom,271162,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
nibabel,243245,5.34,10,,0,10,0,9,10,10,6,0,,0,10
opentelemetry-exporter-jaeger,240478,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-exporter-jaeger-proto-grpc,237915,5.34,10,,0,10,0,10,10,,7,10,,0,9
opentelemetry-propagator-b3,168608,5.34,10,,0,10,0,10,10,,7,10,,0,9
apsw,163331,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
textacy,155744,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
versioneer-518,144294,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
reedsolo,115395,5.34,10,,0,10,0,9,10,10,6,0,0,0,10
django-money,111482,5.34,10,0,0,10,0,9,10,10,6,0,,0,10
check-jsonschema,96312,5.34,10,,0,10,0,9,10,10,6,0,,0,10
econml,88403,5.34,10,,0,10,0,9,10,,6,10,,0,10
cibuildwheel,80851,5.34,10,,0,10,0,9,10,10,6,0,,0,10
aiohttp-session,80661,5.34,10,,0,10,0,9,10,,6,10,0,0,10
crowdstrike-falconpy,79980,5.34,10,,0,10,0,9,10,,6,10,,0,10
rsa,115529193,5.31,10,,0,10,10,9,10,,7,0,,0,9
requests-toolbelt,40555862,5.31,10,0,0,10,10,9,9,,7,0,,0,10
astroid,11093962,5.31,10,,0,10,0,10,10,,6,9,,0,10
nltk,9302953,5.31,10,0,0,10,0,10,10,,6,9,,0,10
distributed,4506294,5.31,10,0,0,10,0,10,10,,6,9,,0,10
humanize,4026040,5.31,10,,0,10,0,10,10,,6,9,,0,10
time-machine,405791,5.31,10,,0,10,0,10,10,,6,9,,0,10
tensorflow-model-optimization,264077,5.31,10,,0,10,0,10,10,,5,10,,0,10
treelite,178727,5.31,10,,0,10,0,10,10,,0,0,0,10,10
treelite-runtime,178580,5.31,10,,0,10,0,10,10,,0,0,0,10,10
pytest-cases,114658,5.31,10,0,0,10,0,10,8,10,8,0,,0,10
scramp,23588028,5.28,10,,0,10,0,10,5,,7,0,,10,10
cattrs,13027135,5.28,10,0,0,10,0,10,10,,6,10,,0,9
aiofiles,8086229,5.28,10,0,0,10,0,10,10,,6,10,,0,9
mdit-py-plugins,7053051,5.28,10,,0,10,10,10,9,,6,0,,0,10
apscheduler,2809714,5.28,9,,0,10,0,10,10,10,6,0,,0,10
datadog-api-client,2282086,5.28,10,,0,10,0,10,10,10,6,0,,0,9
graphene,1851733,5.28,10,,0,10,0,10,9,10,6,0,,0,10
timezonefinder,1603422,5.28,10,,0,10,0,10,10,10,6,0,,0,9
rpy2,511347,5.28,10,,0,10,0,10,10,10,6,0,,0,9
biopython,415546,5.28,10,,0,10,0,9,10,,6,9,,0,10
parsl,256005,5.28,10,,0,10,0,10,10,10,6,0,,0,9
marisa-trie,237272,5.28,10,,0,10,0,10,9,10,6,0,,0,10
pyang,150372,5.28,9,0,0,10,0,10,8,,7,0,8,0,10
aiosmtpd,113246,5.28,10,0,0,10,0,10,1,,6,10,8,0,10
flair,79970,5.28,10,,0,10,0,9,10,,8,10,,0,8
tqdm,52854745,5.25,10,,5,,10,9,10,,10,0,8,,10
google-resumable-media,31250902,5.25,10,,0,10,10,10,4,,3,10,,0,10
tomlkit,19537980,5.25,10,0,0,10,10,10,10,,4,0,0,0,10
setuptools-scm,14462361,5.25,10,,0,10,0,10,10,10,4,0,,0,10
opensearch-py,13305550,5.25,10,,0,10,0,10,10,,4,10,0,0,10
typer,10850025,5.25,10,,0,10,0,10,10,,4,10,,0,10
shapely,10832292,5.25,10,0,0,10,0,10,10,10,4,0,0,0,10
mypy-boto3-rds,7488942,5.25,10,0,0,10,0,10,10,,4,10,,0,10
uamqp,7377174,5.25,10,0,0,10,0,10,10,,4,10,,0,10
libcst,6795529,5.25,10,,0,10,0,9,10,10,,9,,0,7
prometheus-flask-exporter,5983966,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
lightgbm,5402158,5.25,10,,0,10,0,10,10,,4,10,0,0,10
mypy-boto3-appflow,5363936,5.25,10,0,0,10,0,10,10,,4,10,,0,10
jira,4286506,5.25,10,,0,10,0,10,10,10,4,0,0,0,10
sh,3893907,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-redshift-data,3396389,5.25,10,0,0,10,0,10,10,,4,10,,0,10
aws-xray-sdk,3230600,5.25,10,,0,10,0,10,10,,4,10,,0,10
boto3-stubs,3037319,5.25,10,0,0,10,0,10,10,,4,10,,0,10
fastparquet,2869463,5.25,10,0,0,10,0,10,10,,8,9,,0,8
mypy-boto3-s3,2549620,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mkdocs-material,1944273,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
newrelic,1870626,5.25,10,,0,10,0,10,10,,4,10,,0,10
mypy-boto3-dynamodb,1209890,5.25,10,0,0,10,0,10,10,,4,10,,0,10
playwright,1205574,5.25,10,,0,10,0,10,10,,4,10,,0,10
mypy-boto3-sqs,939531,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-glue,858241,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-lambda,800217,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-ec2,778360,5.25,10,0,0,10,0,10,10,,4,10,,0,10
asana,704041,5.25,10,,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-cloudformation,677458,5.25,10,0,0,10,0,10,10,,4,10,,0,10
safety,675436,5.25,10,,0,10,0,10,10,10,4,0,0,0,10
flask-restx,534672,5.25,10,,0,10,10,9,10,,6,0,,0,9
sanic,532038,5.25,10,,0,10,0,10,10,,4,10,,0,10
mypy-boto3-athena,506514,5.25,10,0,0,10,0,10,10,,4,10,,0,10
rembg,492726,5.25,10,0,0,10,0,10,10,10,4,0,0,0,10
mypy-boto3-appconfig,438755,5.25,10,0,0,10,0,10,10,,4,10,,0,10
trimesh,438126,5.25,10,,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-secretsmanager,423800,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-elbv2,407581,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore,392359,5.25,10,0,0,10,0,10,10,,4,10,,0,10
pyinstrument,389043,5.25,10,,0,10,0,10,10,10,4,0,,0,10
types-aiobotocore-s3,385318,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-ec2,381483,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-sqs,380747,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-dynamodb,380330,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-lambda,378205,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-cloudformation,378173,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-rds,378134,5.25,10,0,0,10,0,10,10,,4,10,,0,10
pyright,374052,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
types-aiobotocore-acm,372406,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-route53,372356,5.25,10,0,0,10,0,10,10,,4,10,,0,10
types-aiobotocore-elbv2,372343,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-events,317604,5.25,10,0,0,10,0,10,10,,4,10,,0,10
soxr,302614,5.25,10,0,0,10,0,9,9,10,6,0,,0,10
mypy-boto3-sts,271291,5.25,10,0,0,10,0,10,10,,4,10,,0,10
proxy-protocol,243607,5.25,10,,0,10,0,10,10,10,4,0,,0,10
exchange-calendars,215221,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
types-boto3,196135,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-ssm,172208,5.25,10,0,0,10,0,10,10,,4,10,,0,10
apprise,161284,5.25,10,,0,10,0,10,10,,4,10,0,0,10
mypy-boto3-ecr,161251,5.25,10,0,0,10,0,10,10,,4,10,,0,10
shandy-sqlfmt,150903,5.25,10,,0,10,0,10,10,10,4,0,0,0,10
mypy-boto3-cloudwatch,143470,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-iam,138217,5.25,10,0,0,10,0,10,10,,4,10,,0,10
django-structlog,137242,5.25,10,,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-logs,133994,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mypy-boto3-kms,132554,5.25,10,0,0,10,0,10,10,,4,10,,0,10
sorl-thumbnail,131376,5.25,10,,0,10,0,10,2,10,6,10,,0,10
mypy-boto3-route53,125870,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mlserver,125270,5.25,10,,0,10,0,10,10,10,4,0,,0,10
locust-plugins,123150,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-sns,121382,5.25,10,0,0,10,0,10,10,,4,10,,0,10
elementary-data,111845,5.25,10,,0,10,0,10,10,10,4,0,,0,10
mypy-boto3,109984,5.25,10,0,0,10,0,10,10,,4,10,,0,10
pandas-flavor,101479,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-stepfunctions,93185,5.25,10,0,0,10,0,10,10,,4,10,,0,10
getmac,89662,5.25,10,,0,10,0,10,10,,4,10,0,0,10
robotframework-browser,88697,5.25,10,,0,10,0,10,10,10,4,0,,0,10
gitlint,87548,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
gitlint-core,84931,5.25,10,0,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-ecs,77508,5.25,10,0,0,10,0,10,10,,4,10,,0,10
mlserver-mlflow,76035,5.25,10,,0,10,0,10,10,10,4,0,,0,10
mypy-boto3-kinesis,75846,5.25,10,0,0,10,0,10,10,,4,10,,0,10
kiwisolver,25737934,5.22,10,,0,10,10,9,2,10,6,0,0,0,10
traitlets,20806381,5.22,10,,0,10,0,10,9,,6,9,0,0,10
apache-airflow,9051855,5.22,10,,0,,10,10,10,,6,10,8,,7
sympy,7152075,5.22,10,,0,10,0,9,10,10,4,0,0,0,10
apache-airflow-providers-snowflake,6496114,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-common-sql,4322859,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-http,4206526,5.22,10,,0,,10,10,10,,6,10,8,,7
webcolors,3578971,5.22,10,0,0,10,0,10,3,,9,0,,10,10
apache-airflow-providers-amazon,2814980,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-cncf-kubernetes,1822399,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-google,1693725,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-sqlite,1688085,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-imap,1661482,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-databricks,1641429,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-mysql,1617749,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-ftp,1592705,5.22,10,,0,,10,10,10,,6,10,8,,7
optuna,1428480,5.22,10,,0,10,0,9,10,10,4,0,,0,10
apache-airflow-providers-slack,1360879,5.22,10,,0,,10,10,10,,6,10,8,,7
certbot-dns-azure,1355422,5.22,10,0,0,10,0,9,10,10,4,0,,0,10
apache-airflow-providers-ssh,1299334,5.22,10,,0,,10,10,10,,6,10,8,,7
faiss-cpu,937966,5.22,10,,0,10,0,10,7,10,8,0,0,0,10
apache-airflow-providers-postgres,876630,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-backport-providers-amazon,652520,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-sftp,588392,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-apache-spark,537385,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-microsoft-mssql,524658,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-datadog,434018,5.22,10,,0,,10,10,10,,6,10,8,,7
seleniumbase,371863,5.22,10,0,0,10,0,10,10,,5,10,,0,9
apache-airflow-providers-celery,343678,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-pagerduty,343256,5.22,10,,0,,10,10,10,,6,10,8,,7
apache-airflow-providers-dbt-cloud,328839,5.22,10,,0,,10,10,10,,6,10,8,,7
